group,metric,episode,mean,std,min,max,seed_count
learned+queue,travel_time,63,1303.1971909090908,21.690504022619265,1273.3518818181817,1324.2566272727272,3
learned+queue,travel_time,64,1301.2906545454546,23.131049460927112,1269.2764909090909,1323.1190909090908,3
learned+queue,travel_time,65,1299.679503030303,23.51163758532469,1267.0678181818182,1321.6026545454545,3
learned+queue,travel_time,66,1298.4809787878787,23.072565870995458,1266.3334363636363,1319.3938181818182,3
learned+queue,travel_time,67,1297.1485757575758,23.65678249497287,1263.8707,1316.7711818181817,3
learned+queue,travel_time,68,1295.958906060606,25.06893914089354,1260.6151545454545,1316.0374363636363,3
learned+queue,travel_time,69,1295.8495333333333,25.47926866121392,1260.0604272727273,1317.3696363636363,3
learned+queue,travel_time,70,1295.4516696969697,25.449607093169636,1259.9934454545455,1318.5248909090908,3
learned+queue,travel_time,71,1294.5509696969696,25.37662450813331,1259.1267545454546,1317.2433727272726,3
learned+queue,travel_time,72,1295.9257363636364,24.555685954271162,1261.535890909091,1317.3011454545453,3
learned+queue,travel_time,73,1297.643806060606,22.22682942782624,1266.7873363636363,1318.264018181818,3
learned+queue,travel_time,74,1298.9673181818182,19.018886217108996,1273.3912545454546,1318.9647727272727,3
learned+queue,travel_time,75,1299.0317484848485,17.40365437441656,1276.858290909091,1319.3696454545454,3
learned+queue,travel_time,76,1300.416578787879,18.59109690794407,1277.4433636363638,1322.9764363636364,3
learned+queue,travel_time,77,1300.5226515151514,17.86227462850542,1279.121390909091,1322.845709090909,3
learned+queue,travel_time,78,1302.9154727272728,18.87084115226741,1281.433627272727,1327.3699181818183,3
learned+queue,travel_time,79,1304.8972333333334,20.31691278539048,1285.1880363636365,1332.8578,3
learned+queue,travel_time,80,1303.2772272727273,20.404412010892347,1284.8416727272727,1331.720190909091,3
learned+queue,travel_time,81,1303.533887878788,20.95879410669136,1285.4541363636365,1332.9145727272726,3
learned+queue,travel_time,82,1303.9104636363636,20.184569433453,1289.2734090909091,1332.4526272727273,3
learned+queue,travel_time,83,1301.0736454545456,20.909614395016078,1284.6998727272728,1330.5852272727273,3
learned+queue,travel_time,84,1297.2736333333332,23.167238287633634,1279.5278454545455,1329.9980818181818,3
learned+queue,travel_time,85,1294.7237454545455,24.07381515460352,1277.5586727272728,1328.7688636363637,3
learned+queue,travel_time,86,1292.336496969697,25.076941630665168,1273.9798727272728,1327.7932272727273,3
learned+queue,travel_time,87,1288.5122757575757,24.171271878473917,1270.2391545454545,1322.6677363636363,3
learned+queue,travel_time,88,1285.7263666666668,25.686158135049205,1264.930290909091,1321.9180181818183,3
learned+queue,travel_time,89,1281.559793939394,24.375710730766144,1258.5993545454546,1315.3083,3
learned+queue,travel_time,90,1278.195709090909,22.70565325676816,1257.3758363636364,1309.7768454545455,3
learned+queue,travel_time,91,1277.243787878788,21.50097372479034,1257.2591454545454,1307.082981818182,3
learned+queue,travel_time,92,1276.3825757575758,21.473892272363866,1254.9756545454545,1305.740790909091,3
learned+queue,travel_time,93,1274.2358666666667,21.900788141298584,1253.8541545454545,1304.623409090909,3
learned+queue,travel_time,94,1274.4444454545455,20.832062956724883,1255.4286636363636,1303.4398272727274,3
learned+queue,travel_time,95,1273.8494242424242,18.898919081439463,1256.632509090909,1300.1620363636364,3
learned+queue,travel_time,96,1275.0283181818183,18.846935458396068,1260.1518363636364,1301.6193181818182,3
learned+queue,travel_time,97,1276.6251181818182,19.358602028591143,1262.5190272727273,1303.998027272727,3
learned+queue,travel_time,98,1279.8158,19.320536255417807,1265.1614363636363,1307.114509090909,3
learned+queue,travel_time,99,1283.1285333333333,19.095691500729647,1269.5746818181817,1310.1338545454546,3
learned+queue,travel_time,100,1285.5170363636364,19.54150092299645,1269.0052636363637,1312.9647545454545,3
learned+queue,travel_time,101,1286.7138242424244,18.83699309965323,1269.3787909090909,1312.8990727272728,3
learned+queue,travel_time,102,1289.6727727272728,19.506681171706248,1270.0505545454546,1316.276509090909,3
learned+queue,travel_time,103,1291.5301727272727,20.448926909226724,1269.1480000000001,1318.5805363636364,3
learned+queue,travel_time,104,1295.8443333333332,19.718086014487557,1273.482009090909,1321.4528727272727,3
learned+queue,travel_time,105,1297.766393939394,18.967248452357587,1275.3752454545454,1321.7530636363635,3
learned+queue,travel_time,106,1301.6245666666666,21.541560711663685,1275.1789545454544,1327.9443363636365,3
learned+queue,travel_time,107,1302.5423424242424,21.464379099813613,1275.5748,1328.094381818182,3
learned+queue,travel_time,108,1302.4583333333333,21.112871536697398,1274.7934272727273,1326.0180545454546,3
learned+queue,travel_time,109,1301.837293939394,21.805434060455443,1272.3291454545454,1324.3481272727274,3
learned+queue,travel_time,110,1299.8669606060605,22.182210042147698,1269.0535454545454,1320.3703090909091,3
learned+queue,travel_time,111,1300.160590909091,22.16002294059421,1269.1860727272726,1319.7751181818182,3
learned+queue,travel_time,112,1299.9288484848485,22.963435532587432,1267.6326181818183,1319.0255545454545,3
learned+queue,travel_time,113,1298.579206060606,22.7069580153064,1266.5062727272727,1315.9955727272727,3
learned+queue,travel_time,114,1298.0884666666668,22.638632896042527,1266.1742090909092,1316.2527818181818,3
learned+queue,travel_time,115,1297.2558000000001,24.197041943275327,1263.1833272727274,1317.038890909091,3
learned+queue,travel_time,116,1297.288209090909,24.880999346545767,1262.1995363636363,1317.1096,3
learned+queue,travel_time,117,1297.1969212121212,23.879744553894422,1263.8074727272726,1318.2759181818183,3
learned+queue,travel_time,118,1297.4034303030303,23.076906502417973,1265.2402181818181,1318.2768272727271,3
learned+queue,travel_time,119,1297.7363636363636,22.482909529637222,1266.2464272727273,1317.2905,3
learned+queue,travel_time,120,1298.3958393939392,23.445525149848862,1265.6561727272726,1319.307109090909,3
learned+queue,travel_time,121,1299.4484757575758,22.48919255853314,1267.787681818182,1317.8944545454544,3
learned+queue,travel_time,122,1298.7509424242423,23.070180968918393,1266.1662272727272,1316.4670727272728,3
learned+queue,travel_time,123,1299.7613606060606,20.923307444284813,1270.2054454545455,1315.7694000000001,3
learned+queue,travel_time,124,1299.5085515151516,20.17342778936699,1271.2638454545454,1317.1134636363638,3
learned+queue,travel_time,125,1300.6267969696971,20.265587155089154,1272.3949363636364,1319.0162,3
learned+queue,travel_time,126,1298.8194030303032,17.909396241701632,1273.8482181818183,1314.9723727272728,3
learned+queue,travel_time,127,1299.5509363636363,19.668453590366926,1272.2642181818183,1317.8685181818182,3
learned+queue,travel_time,128,1298.335993939394,19.66418236490641,1271.2508727272727,1317.3390727272729,3
learned+queue,travel_time,129,1295.8493151515152,20.382597361264363,1268.0231727272728,1316.2781181818182,3
learned+queue,travel_time,130,1294.2384272727272,20.965954165696143,1265.6586727272727,1315.3660727272727,3
learned+queue,travel_time,131,1292.602093939394,20.339950165538774,1265.475881818182,1314.4535545454546,3
learned+queue,travel_time,132,1290.126590909091,20.413577081031033,1262.9897727272728,1312.2253,3
learned+queue,travel_time,133,1288.3299666666665,19.488510665472994,1262.4377363636363,1309.4551636363635,3
learned+queue,travel_time,134,1285.9685272727272,21.35130303262852,1257.1794636363636,1308.2503636363638,3
learned+queue,travel_time,135,1283.124696969697,21.956165631220443,1253.5004999999999,1305.9937818181818,3
learned+queue,travel_time,136,1277.9595636363638,21.130152870404622,1250.2582636363636,1301.5160636363637,3
learned+queue,travel_time,137,1275.7481393939395,21.627052153624835,1248.6990545454546,1301.636109090909,3
learned+queue,travel_time,138,1270.3411878787879,20.03474471504003,1244.8553545454545,1293.8051454545455,3
learned+queue,travel_time,139,1267.0982363636365,20.333481348890388,1241.1562545454547,1290.8133363636364,3
learned+queue,travel_time,140,1264.4907848484847,19.46621037950051,1239.4414363636363,1286.9047272727273,3
learned+queue,travel_time,141,1263.3202454545456,19.47654898391422,1238.7472727272727,1286.3831272727273,3
learned+queue,travel_time,142,1261.5933757575758,20.345788156078644,1236.3926818181817,1286.2195454545454,3
learned+queue,travel_time,143,1262.058884848485,20.388633483390176,1236.7823545454546,1286.7124454545456,3
learned+queue,travel_time,144,1261.5200909090909,19.750194433943417,1236.942409090909,1285.3006,3
learned+queue,travel_time,145,1262.2599454545455,19.073651824078485,1238.6941363636363,1285.4092818181819,3
learned+queue,travel_time,146,1263.4514363636363,17.568385364075514,1241.8355363636363,1284.8677272727273,3
learned+queue,travel_time,147,1264.0537272727272,18.71229477598958,1241.2055545454546,1287.0405,3
learned+queue,travel_time,148,1264.5042818181819,19.656324245234007,1239.1677,1287.077109090909,3
learned+queue,travel_time,149,1266.5197515151515,19.78242025481998,1241.7456727272727,1290.1629,3
learned+queue,travel_time,150,1267.7242424242424,19.920130377094836,1243.3251727272727,1292.119327272727,3
learned+queue,travel_time,151,1268.7337363636364,18.80600881094686,1245.5164909090909,1291.5770636363636,3
learned+queue,travel_time,152,1269.168390909091,17.278738833626186,1247.0293727272726,1289.1950272727272,3
learned+queue,travel_time,153,1269.9278818181817,15.54987582449417,1250.2016,1288.2084636363636,3
learned+queue,travel_time,154,1270.2356484848485,13.20627616643919,1253.5333,1285.8243818181818,3
learned+queue,travel_time,155,1270.941309090909,13.582249689822927,1253.6315272727272,1286.8069454545455,3
learned+queue,travel_time,156,1273.412603030303,12.122258351466057,1258.120409090909,1287.7695363636365,3
learned+queue,travel_time,157,1274.4989575757575,12.686036456118595,1258.1951545454544,1289.1349,3
learned+queue,travel_time,158,1276.8707636363636,10.63775195043875,1262.936190909091,1288.748590909091,3
learned+queue,travel_time,159,1278.9051151515152,7.838934420587203,1269.8643909090908,1288.9817636363637,3
learned+queue,travel_time,160,1281.7125939393939,8.448996126843877,1273.217790909091,1293.2371545454546,3
learned+queue,travel_time,161,1282.8053393939392,7.7020178760715,1274.9893,1293.2832727272728,3
learned+queue,travel_time,162,1283.9274575757574,9.22916603362796,1275.1769272727272,1296.6894636363636,3
learned+queue,travel_time,163,1283.194309090909,8.81461033891074,1275.2577909090908,1295.4875181818181,3
learned+queue,travel_time,164,1282.5837393939394,9.869300427484802,1274.2730000000001,1296.4501,3
learned+queue,travel_time,165,1281.0821666666668,11.172036395064056,1271.199190909091,1296.6991727272728,3
learned+queue,travel_time,166,1279.5943212121213,12.437489122747996,1270.3322818181819,1297.1751545454545,3
learned+queue,travel_time,167,1274.9234272727272,13.981658576109611,1263.0273909090909,1294.5496545454546,3
learned+queue,travel_time,168,1272.9435424242424,15.221673235556059,1261.9593454545454,1294.468718181818,3
learned+queue,travel_time,169,1270.507624242424,16.28291118417228,1258.6629272727273,1293.5319363636363,3
learned+queue,travel_time,170,1267.5091272727275,18.411261067606393,1251.8612818181819,1293.3558272727273,3
learned+queue,travel_time,171,1264.5703696969697,18.003679263801782,1248.9265,1289.7891636363636,3
learned+queue,travel_time,172,1262.6111121212123,16.87417242232208,1247.5450454545455,1286.171209090909,3
learned+queue,travel_time,173,1260.872209090909,16.734582138290698,1246.1249636363636,1284.2757545454547,3
learned+queue,travel_time,174,1261.1653181818183,19.36482677701934,1244.893481818182,1288.3778,3
learned+queue,travel_time,175,1259.4350303030303,18.288857654283408,1242.879081818182,1284.9219818181818,3
learned+queue,travel_time,176,1258.2448606060605,18.29444050492165,1241.678809090909,1283.7384727272727,3
learned+queue,travel_time,177,1257.0542969696971,17.65280318719859,1239.8163000000002,1281.3120545454547,3
learned+queue,travel_time,178,1257.253593939394,17.95211296051287,1241.1440636363636,1282.3018818181818,3
learned+queue,travel_time,179,1257.6535000000001,17.768802595478434,1240.6603636363636,1282.1819272727273,3
learned+queue,travel_time,180,1256.8252393939395,17.906197950963186,1239.061181818182,1281.336618181818,3
learned+queue,travel_time,181,1256.255809090909,17.396155302845386,1239.5378181818182,1280.2455727272727,3
learned+queue,travel_time,182,1255.6468303030304,17.74828531532181,1239.1330272727273,1280.2736181818182,3
learned+queue,travel_time,183,1254.5791121212121,19.75230319381249,1236.9333454545454,1282.1556727272728,3
learned+queue,travel_time,184,1255.1139757575759,20.479721964560305,1236.6726272727274,1283.6754363636364,3
learned+queue,travel_time,185,1253.4879666666666,18.417177731442287,1236.4656,1279.0715818181818,3
learned+queue,travel_time,186,1255.1537181818182,18.981336954089457,1238.6712454545454,1281.7438727272727,3
learned+queue,travel_time,187,1254.3903636363636,18.366336668845758,1238.0181272727273,1280.0391818181818,3
learned+queue,travel_time,188,1254.9815242424245,20.371129206580672,1237.5367,1283.5592363636365,3
learned+queue,travel_time,189,1254.238893939394,18.972698230603722,1238.6957181818182,1280.9512363636366,3
learned+queue,travel_time,190,1251.6043333333334,19.26892466845622,1236.4351090909092,1278.794,3
learned+queue,travel_time,191,1249.9163303030302,19.93159393218986,1234.542018181818,1278.0638272727274,3
learned+queue,travel_time,192,1248.4962575757575,20.31575818673914,1230.9821636363636,1276.9773363636364,3
learned+queue,travel_time,193,1246.691912121212,17.762003873335363,1231.0143818181818,1271.5275727272726,3
learned+queue,travel_time,194,1246.2410606060605,16.81858828233202,1230.8122,1269.6322272727273,3
learned+queue,travel_time,195,1244.6785151515153,16.280637845691224,1228.0605272727273,1266.7886181818183,3
learned+queue,travel_time,196,1245.001409090909,15.995456585414118,1228.7074818181818,1266.7374454545454,3
learned+queue,travel_time,197,1242.6167424242424,16.079781951429865,1225.1704818181818,1263.971581818182,3
learned+queue,travel_time,198,1241.7923212121211,16.619671777013593,1223.9825636363637,1263.9798818181816,3
learned+queue,travel_time,199,1240.312490909091,13.834471213608593,1225.8841818181818,1258.9702818181818,3
learned+queue,travel_time,200,1239.215512121212,14.464018927832639,1223.7327636363636,1258.533809090909,3
learned+queue,travel_time,201,1239.878687878788,13.676585789348458,1224.9583,1257.997681818182,3
learned+queue,travel_time,202,1240.523081818182,12.185967394733531,1226.156090909091,1255.9490818181819,3
learned+queue,travel_time,203,1241.7746454545456,11.699715934789408,1228.075372727273,1256.659981818182,3
learned+queue,travel_time,204,1243.227906060606,14.628116716439287,1227.1962363636364,1262.5668090909091,3
learned+queue,travel_time,205,1243.107293939394,13.991918067109708,1228.0386181818183,1261.7484727272727,3
learned+queue,travel_time,206,1245.112603030303,12.463746440822637,1230.8160454545455,1261.1897,3
learned+queue,travel_time,207,1245.2296303030305,10.874864173267428,1231.8874090909092,1258.5251545454546,3
learned+queue,travel_time,208,1248.3345424242425,6.9985164131508855,1240.0376363636365,1257.1563090909092,3
learned+queue,travel_time,209,1252.0699424242423,4.283834353030742,1247.0520999999999,1257.5187272727273,3
learned+queue,travel_time,210,1256.3907363636363,2.5565798549557335,1252.7970545454546,1258.5314363636362,3
learned+queue,travel_time,211,1260.4888939393938,1.4390451868218315,1259.0441090909092,1262.4525454545453,3
learned+queue,travel_time,212,1263.2206363636365,2.4397087398759494,1260.1934363636365,1266.1678727272729,3
learned+queue,travel_time,213,1266.1418272727271,2.3610300014895103,1263.2207272727273,1269.003118181818,3
learned+queue,travel_time,214,1266.534003030303,5.550826356892454,1261.9567727272727,1274.345681818182,3
learned+queue,travel_time,215,1266.6873606060606,7.756839022122031,1259.5871181818181,1277.4792181818182,3
learned+queue,travel_time,216,1268.395406060606,10.356485668738893,1260.6576181818182,1283.033709090909,3
learned+queue,travel_time,217,1268.3742393939394,14.342917332270511,1254.0266272727274,1287.965309090909,3
learned+queue,travel_time,218,1268.7559151515152,17.64079023972881,1248.771290909091,1291.6810272727273,3
learned+queue,travel_time,219,1267.5922939393938,18.423770786698068,1246.087,1291.0844363636363,3
learned+queue,travel_time,220,1265.1121151515151,19.9783743890363,1241.3934,1290.2669636363635,3
learned+queue,travel_time,221,1262.359893939394,22.310329942303746,1234.5157909090908,1289.1332363636363,3
learned+queue,travel_time,222,1261.5347818181817,23.906361617413335,1231.841390909091,1290.381409090909,3
learned+queue,travel_time,223,1259.830593939394,25.41761626307608,1227.5453272727273,1289.6600454545455,3
learned+queue,travel_time,224,1257.2833090909091,26.50864796047919,1223.7328545454545,1288.5443181818182,3
learned+queue,travel_time,225,1256.996127272727,25.87646827530392,1223.8024363636364,1286.9354454545455,3
learned+queue,travel_time,226,1255.6943636363637,26.38524839278216,1222.7261272727274,1287.3143181818182,3
learned+queue,travel_time,227,1253.057103030303,26.59381103070777,1219.5129545454545,1284.5580181818184,3
learned+queue,travel_time,228,1251.9138848484847,26.11048640230763,1219.3049363636362,1283.2226454545455,3
learned+queue,travel_time,229,1250.6268030303029,24.63843586314097,1219.9762090909092,1280.3042636363637,3
learned+queue,travel_time,230,1250.1744696969697,23.780925235864807,1219.8549545454546,1277.9375545454545,3
learned+queue,travel_time,231,1251.1678393939394,23.094572109951006,1221.267309090909,1277.4982454545454,3
learned+queue,travel_time,232,1252.393996969697,21.673984971434074,1224.2595454545453,1276.9960181818183,3
learned+queue,travel_time,233,1251.3090484848483,22.08312596169095,1221.7048909090909,1274.724609090909,3
learned+queue,travel_time,234,1251.3801878787879,21.8173612741238,1221.3963363636365,1272.6746818181819,3
learned+queue,travel_time,235,1252.448796969697,22.028745762825746,1221.6945363636364,1272.1305818181818,3
learned+queue,travel_time,236,1254.3041636363637,22.386234774351784,1222.8323181818182,1273.0162363636364,3
learned+queue,travel_time,237,1256.6873181818182,22.77375729870282,1224.5903363636364,1275.0388181818182,3
learned+queue,travel_time,238,1259.4754242424242,21.97363165799226,1229.4520272727273,1281.4302818181818,3
learned+queue,travel_time,239,1260.5290969696969,23.536701536767513,1230.1930181818182,1287.5612090909092,3
learned+queue,travel_time,240,1263.1284545454546,25.397447299898566,1233.0463545454547,1295.1649727272727,3
learned+queue,travel_time,241,1264.2470484848484,27.810416135723507,1234.1110090909092,1301.2009818181818,3
learned+queue,travel_time,242,1264.1568606060607,29.562237909651813,1234.6942363636363,1304.5758,3
learned+queue,travel_time,243,1262.7513303030303,31.777452837724287,1232.8849454545455,1306.7656,3
learned+queue,travel_time,244,1263.1137303030303,33.19951483950037,1235.8137,1309.8446000000001,3
learned+queue,travel_time,245,1263.9408866666665,34.14129926111226,1236.87477,1312.10069,3
learned+queue,travel_time,246,1264.6924407407407,35.77212030957657,1239.1429333333335,1315.281,3
learned+queue,travel_time,247,1263.7649958333334,37.56426005741462,1234.5927125,1316.800375,3
learned+queue,travel_time,248,1262.7853047619049,37.41134602713762,1232.6514714285715,1315.5135714285716,3
learned+queue,travel_time,249,1262.530688888889,37.55268273323761,1232.9018666666668,1315.5145333333332,3
learned+queue,loss,0,0.003308277777777778,5.4436734147920555e-05,0.0032411666666666665,0.0033745000000000003,3
learned+queue,loss,1,0.003249809523809524,4.7040340674719477e-05,0.0031884285714285712,0.003302714285714286,3
learned+queue,loss,2,0.0031895,4.332628147748978e-05,0.0031349999999999998,0.003241,3
learned+queue,loss,3,0.0031339259259259254,4.233603892718231e-05,0.003086222222222222,0.003189111111111111,3
learned+queue,loss,4,0.0030820999999999995,3.2696890779807474e-05,0.0030518,0.0031274999999999996,3
learned+queue,loss,5,0.003026030303030303,3.2682826159980315e-05,0.002993,0.0030705454545454547,3
learned+queue,loss,6,0.0029082424242424243,4.361188286356615e-05,0.0028764545454545458,0.002969909090909091,3
learned+queue,loss,7,0.0027994545454545455,2.3868210239879707e-05,0.0027699090909090907,0.0028283636363636362,3
learned+queue,loss,8,0.0026991212121212117,2.4355757809513298e-05,0.0026677272727272726,0.002727090909090909,3
learned+queue,loss,9,0.0025932424242424246,1.9763105751474977e-05,0.002566,0.0026122727272727274,3
learned+queue,loss,10,0.002496151515151515,1.9647770723380607e-05,0.002481181818181818,0.002523909090909091,3
learned+queue,loss,11,0.002394121212121212,2.2965099084071624e-05,0.002373181818181818,0.002426090909090909,3
learned+queue,loss,12,0.002293909090909091,2.9929485539901966e-05,0.0022678181818181816,0.002335818181818182,3
learned+queue,loss,13,0.0021931818181818185,3.628271298715114e-05,0.002165818181818182,0.0022444545454545456,3
learned+queue,loss,14,0.0020926969696969696,4.027846141087305e-05,0.002054090909090909,0.0021482727272727274,3
learned+queue,loss,15,0.001989848484848485,5.202443446545942e-05,0.0019297272727272726,0.002056636363636364,3
learned+queue,loss,16,0.0018994545454545455,5.155985582584929e-05,0.0018428181818181818,0.0019675454545454545,3
learned+queue,loss,17,0.0018151818181818182,5.7765890208888335e-05,0.0017427272727272727,0.001884090909090909,3
learned+queue,loss,18,0.0017274545454545453,5.981270123184648e-05,0.0016567272727272728,0.001803,3
learned+queue,loss,19,0.0016376060606060605,6.353135636444391e-05,0.0015685454545454544,0.0017219090909090908,3
learned+queue,loss,20,0.0015499090909090907,6.639376651015477e-05,0.0014826363636363637,0.0016402727272727272,3
learned+queue,loss,21,0.0014707272727272729,6.868769904429759e-05,0.0013977272727272727,0.0015627272727272727,3
learned+queue,loss,22,0.0014002424242424243,7.182049606295626e-05,0.0013277272727272727,0.0014980909090909092,3
learned+queue,loss,23,0.0013260909090909094,7.008381444265108e-05,0.0012606363636363637,0.0014232727272727272,3
learned+queue,loss,24,0.001268,6.654711042814772e-05,0.0012061818181818183,0.0013603636363636363,3
learned+queue,loss,25,0.0012043030303030302,6.0281814449730206e-05,0.0011523636363636363,0.0012888181818181818,3
learned+queue,loss,26,0.001141272727272727,6.011687423255727e-05,0.001095090909090909,0.001226181818181818,3
learned+queue,loss,27,0.001080909090909091,6.292472217782952e-05,0.0010317272727272727,0.0011697272727272728,3
learned+queue,loss,28,0.0010111212121212121,5.5649252484755144e-05,0.0009711818181818182,0.0010898181818181818,3
learned+queue,loss,29,0.0009439090909090908,5.5484790559855887e-05,0.0009034545454545455,0.0010223636363636364,3
learned+queue,loss,30,0.0008870606060606061,5.0389137692848376e-05,0.0008476363636363637,0.0009581818181818182,3
learned+queue,loss,31,0.0008396666666666666,4.1581035975559e-05,0.0008053636363636364,0.0008981818181818182,3
